noted_date,temp,out/in
02/23/2023 16:00,23.75,In
02/23/2023 17:00,22.76,In
02/23/2023 18:00,18.87,In
02/23/2023 19:00,20.32,In
02/23/2023 20:00,17.19,In
02/23/2023 21:00,15.13,In
02/23/2023 22:00,13.67,In
02/23/2023 23:00,14.28,In
02/24/2023 00:00,12.54,In
02/24/2023 01:00,10.19,In
02/24/2023 02:00,12.57,In
02/24/2023 03:00,10.48,In
02/24/2023 04:00,12.97,In
02/24/2023 05:00,14.04,In
02/24/2023 06:00,16.06,In
02/24/2023 07:00,18.59,In
02/24/2023 08:00,16.36,In
02/24/2023 09:00,19.49,In
02/24/2023 10:00,20.67,In
02/24/2023 11:00,22.76,In
02/24/2023 12:00,23.45,In
02/24/2023 13:00,23.37,In
02/24/2023 14:00,23.47,In
02/24/2023 15:00,22.46,In
02/24/2023 16:00,24.38,In
02/24/2023 17:00,22.79,In
02/24/2023 18:00,22.1,In
02/24/2023 19:00,19.18,In
02/24/2023 20:00,17.21,In
02/24/2023 21:00,15.15,In
02/24/2023 22:00,15.43,In
02/24/2023 23:00,12.51,In
02/25/2023 00:00,15.02,In
02/25/2023 01:00,10.64,In
02/25/2023 02:00,12.33,In
02/25/2023 03:00,14.08,In
02/25/2023 04:00,13.52,In
02/25/2023 05:00,13.97,In
02/25/2023 06:00,13.84,In
02/25/2023 07:00,14.79,In
02/25/2023 08:00,18.92,In
02/25/2023 09:00,21.36,In
02/25/2023 10:00,20.47,In
02/25/2023 11:00,20.88,In
02/25/2023 12:00,20.25,In
02/25/2023 13:00,22.62,In
02/25/2023 14:00,23.86,In
02/25/2023 15:00,25.71,In
02/25/2023 16:00,24.0,In
02/25/2023 17:00,22.61,In
02/25/2023 18:00,20.52,In
02/25/2023 19:00,18.85,In
02/25/2023 20:00,19.69,In
02/25/2023 21:00,16.69,In
02/25/2023 22:00,12.48,In
02/25/2023 23:00,12.95,In
02/26/2023 00:00,11.77,In
02/26/2023 01:00,11.55,In
02/26/2023 02:00,12.68,In
02/26/2023 03:00,12.08,In
02/26/2023 04:00,12.71,In
02/26/2023 05:00,15.33,In
02/26/2023 06:00,14.16,In
02/26/2023 07:00,18.68,In
02/26/2023 08:00,17.19,In
02/26/2023 09:00,19.66,In
02/26/2023 10:00,20.66,In
02/26/2023 11:00,22.39,In
02/26/2023 12:00,23.73,In
02/26/2023 13:00,24.32,In
02/26/2023 14:00,23.1,In
02/26/2023 15:00,22.45,In
02/26/2023 16:00,26.2,In
02/26/2023 17:00,21.66,In
02/26/2023 18:00,21.84,In
02/26/2023 19:00,17.62,In
02/26/2023 20:00,17.66,In
02/26/2023 21:00,16.29,In
02/26/2023 22:00,15.57,In
02/26/2023 23:00,10.49,In
02/27/2023 00:00,13.0,In
02/27/2023 01:00,10.82,In
02/27/2023 02:00,12.39,In
02/27/2023 03:00,10.96,In
02/27/2023 04:00,11.78,In
02/27/2023 05:00,13.43,In
02/27/2023 06:00,13.74,In
02/27/2023 07:00,15.88,In
02/27/2023 08:00,16.57,In
02/27/2023 09:00,17.35,In
02/27/2023 10:00,22.22,In
02/27/2023 11:00,20.69,In
02/27/2023 12:00,22.98,In
02/27/2023 13:00,24.7,In
02/27/2023 14:00,23.26,In
02/27/2023 15:00,22.81,In
02/27/2023 16:00,23.47,In
02/27/2023 17:00,23.58,In
02/27/2023 18:00,19.6,In
02/27/2023 19:00,19.37,In
02/27/2023 20:00,15.92,In
02/27/2023 21:00,15.98,In
02/27/2023 22:00,15.04,In
02/27/2023 23:00,12.73,In
02/28/2023 00:00,12.26,In
02/28/2023 01:00,10.51,In
02/28/2023 02:00,12.09,In
02/28/2023 03:00,13.47,In
02/28/2023 04:00,11.49,In
02/28/2023 05:00,13.01,In
02/28/2023 06:00,15.6,In
02/28/2023 07:00,17.9,In
02/28/2023 08:00,16.21,In
02/28/2023 09:00,19.35,In
02/28/2023 10:00,21.34,In
02/28/2023 11:00,22.12,In
02/28/2023 12:00,20.22,In
02/28/2023 13:00,24.4,In
02/28/2023 14:00,25.82,In
02/28/2023 15:00,23.94,In
02/28/2023 16:00,21.96,In
02/28/2023 17:00,21.63,In
02/28/2023 18:00,23.12,In
02/28/2023 19:00,20.64,In
02/28/2023 20:00,18.77,In
02/28/2023 21:00,16.87,In
02/28/2023 22:00,14.21,In
02/28/2023 23:00,13.52,In
03/01/2023 00:00,30.69,In
03/01/2023 01:00,31.03,In
03/01/2023 02:00,32.26,In
03/01/2023 03:00,31.88,In
03/01/2023 04:00,28.67,In
03/01/2023 05:00,32.09,In
03/01/2023 06:00,34.11,In
03/01/2023 07:00,35.38,In
03/01/2023 08:00,35.06,In
03/01/2023 09:00,41.92,In
03/01/2023 10:00,37.08,In
03/01/2023 11:00,38.62,In
03/01/2023 12:00,41.55,In
03/01/2023 13:00,44.97,In
03/01/2023 14:00,40.75,In
03/01/2023 15:00,41.4,In
03/01/2023 16:00,42.81,In
03/01/2023 17:00,40.22,In
03/01/2023 18:00,38.5,In
03/01/2023 19:00,38.4,In
03/01/2023 20:00,36.41,In
03/01/2023 21:00,35.99,In
03/01/2023 22:00,34.94,In
03/01/2023 23:00,32.22,In
03/02/2023 00:00,31.24,In
03/02/2023 01:00,30.53,In
03/02/2023 02:00,30.73,In
03/02/2023 03:00,30.29,In
03/02/2023 04:00,30.8,In
03/02/2023 05:00,33.55,In
03/02/2023 06:00,35.27,In
03/02/2023 07:00,32.19,In
03/02/2023 08:00,36.02,In
03/02/2023 09:00,36.52,In
03/02/2023 10:00,38.53,In
03/02/2023 11:00,40.85,In
03/02/2023 12:00,42.2,In
03/02/2023 13:00,41.63,In
03/02/2023 14:00,39.13,In
03/02/2023 15:00,40.35,In
03/02/2023 16:00,42.54,In
03/02/2023 17:00,36.13,In
03/02/2023 18:00,40.78,In
03/02/2023 19:00,38.33,In
03/02/2023 20:00,37.97,In
03/02/2023 21:00,34.15,In
03/02/2023 22:00,29.91,In
03/02/2023 23:00,32.4,In
03/03/2023 00:00,32.72,In
03/03/2023 01:00,31.59,In
03/03/2023 02:00,29.01,In
03/03/2023 03:00,30.33,In
03/03/2023 04:00,30.0,In
03/03/2023 05:00,30.53,In
03/03/2023 06:00,34.43,In
03/03/2023 07:00,32.65,In
03/03/2023 08:00,34.66,In
03/03/2023 09:00,35.9,In
03/03/2023 10:00,36.76,In
03/03/2023 11:00,40.46,In
03/03/2023 12:00,42.94,In
03/03/2023 13:00,41.52,In
03/03/2023 14:00,39.74,In
03/03/2023 15:00,43.06,In
03/03/2023 16:00,43.72,In
03/03/2023 17:00,39.27,In
03/03/2023 18:00,38.28,In
03/03/2023 19:00,38.33,In
03/03/2023 20:00,38.43,In
03/03/2023 21:00,33.67,In
03/03/2023 22:00,31.0,In
03/03/2023 23:00,32.7,In
03/04/2023 00:00,32.0,In
03/04/2023 01:00,30.21,In
03/04/2023 02:00,29.16,In
03/04/2023 03:00,31.7,In
03/04/2023 04:00,31.6,In
03/04/2023 05:00,30.6,In
03/04/2023 06:00,33.07,In
03/04/2023 07:00,32.42,In
03/04/2023 08:00,37.03,In
03/04/2023 09:00,37.16,In
03/04/2023 10:00,38.35,In
03/04/2023 11:00,40.19,In
03/04/2023 12:00,41.26,In
03/04/2023 13:00,43.14,In
03/04/2023 14:00,42.89,In
03/04/2023 15:00,41.56,In
03/04/2023 16:00,42.34,In
03/04/2023 17:00,40.84,In
03/04/2023 18:00,38.36,In
03/04/2023 19:00,37.37,In
03/04/2023 20:00,35.78,In
03/04/2023 21:00,35.2,In
03/04/2023 22:00,32.45,In
03/04/2023 23:00,31.17,In
03/05/2023 00:00,33.76,In
03/05/2023 01:00,31.61,In
03/05/2023 02:00,28.86,In
03/05/2023 03:00,31.06,In
03/05/2023 04:00,30.98,In
03/05/2023 05:00,32.34,In
03/05/2023 06:00,33.21,In
03/05/2023 07:00,36.23,In
03/05/2023 08:00,36.52,In
03/05/2023 09:00,37.46,In
03/05/2023 10:00,40.56,In
03/05/2023 11:00,40.59,In
03/05/2023 12:00,41.38,In
03/05/2023 13:00,42.27,In
03/05/2023 14:00,41.86,In
03/05/2023 15:00,41.81,In
03/05/2023 16:00,40.32,In
03/05/2023 17:00,39.12,In
03/05/2023 18:00,37.5,In
03/05/2023 19:00,35.46,In
03/05/2023 20:00,34.68,In
03/05/2023 21:00,34.19,In
03/05/2023 22:00,33.15,In
03/05/2023 23:00,31.35,In
03/06/2023 00:00,27.27,In
03/06/2023 01:00,32.57,In
03/06/2023 02:00,31.63,In
03/06/2023 03:00,30.87,In
03/06/2023 04:00,33.67,In
03/06/2023 05:00,30.29,In
03/06/2023 06:00,35.83,In
03/06/2023 07:00,33.0,In
03/06/2023 08:00,36.36,In
03/06/2023 09:00,35.64,In
03/06/2023 10:00,39.02,In
03/06/2023 11:00,40.82,In
03/06/2023 12:00,40.96,In
03/06/2023 13:00,42.87,In
03/06/2023 14:00,42.15,In
03/06/2023 15:00,41.01,In
03/06/2023 16:00,40.35,In
03/06/2023 17:00,41.46,In
03/06/2023 18:00,38.02,In
03/06/2023 19:00,38.93,In
03/06/2023 20:00,37.83,In
03/06/2023 21:00,31.94,In
03/06/2023 22:00,34.7,In
03/06/2023 23:00,34.85,In
03/07/2023 00:00,31.18,In
03/07/2023 01:00,31.1,In
03/07/2023 02:00,31.56,In
03/07/2023 03:00,29.79,In
03/07/2023 04:00,31.08,In
03/07/2023 05:00,29.79,In
03/07/2023 06:00,33.21,In
03/07/2023 07:00,35.19,In
03/07/2023 08:00,36.77,In
03/07/2023 09:00,39.15,In
03/07/2023 10:00,37.84,In
03/07/2023 11:00,39.44,In
03/07/2023 12:00,44.04,In
03/07/2023 13:00,41.57,In
03/07/2023 14:00,42.3,In
03/07/2023 15:00,41.7,In
03/07/2023 16:00,39.96,In
03/07/2023 17:00,42.68,In
03/07/2023 18:00,38.21,In
03/07/2023 19:00,35.86,In
03/07/2023 20:00,35.32,In
03/07/2023 21:00,31.44,In
03/07/2023 22:00,32.02,In
03/07/2023 23:00,30.31,In
03/08/2023 00:00,31.73,In
03/08/2023 01:00,29.19,In
03/08/2023 02:00,31.33,In
03/08/2023 03:00,32.3,In
03/08/2023 04:00,31.98,In
03/08/2023 05:00,31.43,In
03/08/2023 06:00,33.21,In
03/08/2023 07:00,32.16,In
03/08/2023 08:00,35.8,In
03/08/2023 09:00,36.26,In
03/08/2023 10:00,40.04,In
03/08/2023 11:00,44.1,In
03/08/2023 12:00,41.95,In
03/08/2023 13:00,38.81,In
03/08/2023 14:00,41.46,In
03/08/2023 15:00,41.98,In
03/08/2023 16:00,41.33,In
03/08/2023 17:00,39.15,In
03/08/2023 18:00,39.37,In
03/08/2023 19:00,35.69,In
03/08/2023 20:00,34.58,In
03/08/2023 21:00,35.42,In
03/08/2023 22:00,31.48,In
03/08/2023 23:00,32.56,In
03/09/2023 00:00,28.75,In
03/09/2023 01:00,32.85,In
03/09/2023 02:00,28.84,In
03/09/2023 03:00,29.87,In
03/09/2023 04:00,31.3,In
03/09/2023 05:00,30.91,In
03/09/2023 06:00,33.22,In
03/09/2023 07:00,35.31,In
03/09/2023 08:00,37.44,In
03/09/2023 09:00,38.74,In
03/09/2023 10:00,38.74,In
03/09/2023 11:00,40.02,In
03/09/2023 12:00,44.72,In
03/09/2023 13:00,43.22,In
03/09/2023 14:00,40.62,In
03/09/2023 15:00,41.95,In
03/09/2023 16:00,40.69,In
03/09/2023 17:00,40.04,In
03/09/2023 18:00,37.16,In
03/09/2023 19:00,36.94,In
03/09/2023 20:00,38.72,In
03/09/2023 21:00,35.32,In
03/09/2023 22:00,29.26,In
03/09/2023 23:00,33.58,In
03/10/2023 00:00,32.44,In
03/10/2023 01:00,29.67,In
03/10/2023 02:00,31.08,In
03/10/2023 03:00,28.92,In
03/10/2023 04:00,30.1,In
03/10/2023 05:00,34.01,In
03/10/2023 06:00,32.59,In
03/10/2023 07:00,31.64,In
03/10/2023 08:00,35.91,In
03/10/2023 09:00,37.44,In
03/10/2023 10:00,40.8,In
03/10/2023 11:00,40.26,In
03/10/2023 12:00,40.56,In
03/10/2023 13:00,43.36,In
03/10/2023 14:00,42.18,In
03/10/2023 15:00,40.67,In
03/10/2023 16:00,42.93,In
03/10/2023 17:00,40.53,In
03/10/2023 18:00,39.0,In
03/10/2023 19:00,37.82,In
03/10/2023 20:00,34.39,In
03/10/2023 21:00,33.66,In
03/10/2023 22:00,33.01,In
03/10/2023 23:00,31.47,In
03/11/2023 00:00,32.71,In
03/11/2023 01:00,30.53,In
03/11/2023 02:00,31.28,In
03/11/2023 03:00,30.22,In
03/11/2023 04:00,32.39,In
03/11/2023 05:00,32.35,In
03/11/2023 06:00,33.02,In
03/11/2023 07:00,34.43,In
03/11/2023 08:00,34.57,In
03/11/2023 09:00,38.31,In
03/11/2023 10:00,38.94,In
03/11/2023 11:00,39.49,In
03/11/2023 12:00,42.86,In
03/11/2023 13:00,39.92,In
03/11/2023 14:00,41.37,In
03/11/2023 15:00,43.34,In
03/11/2023 16:00,41.67,In
03/11/2023 17:00,40.17,In
03/11/2023 18:00,39.38,In
03/11/2023 19:00,37.82,In
03/11/2023 20:00,33.73,In
03/11/2023 21:00,33.92,In
03/11/2023 22:00,35.42,In
03/11/2023 23:00,30.77,In
03/12/2023 00:00,30.33,In
03/12/2023 01:00,29.39,In
03/12/2023 02:00,29.87,In
03/12/2023 03:00,29.33,In
03/12/2023 04:00,31.53,In
03/12/2023 05:00,32.05,In
03/12/2023 06:00,34.16,In
03/12/2023 07:00,32.87,In
03/12/2023 08:00,35.49,In
03/12/2023 09:00,37.21,In
03/12/2023 10:00,39.68,In
03/12/2023 11:00,39.05,In
03/12/2023 12:00,42.57,In
03/12/2023 13:00,43.58,In
03/12/2023 14:00,40.52,In
03/12/2023 15:00,41.06,In
03/12/2023 16:00,40.4,In
03/12/2023 17:00,44.19,In
03/12/2023 18:00,38.36,In
03/12/2023 19:00,40.07,In
03/12/2023 20:00,34.1,In
03/12/2023 21:00,32.96,In
03/12/2023 22:00,31.97,In
03/12/2023 23:00,30.49,In
03/13/2023 00:00,30.4,In
03/13/2023 01:00,29.14,In
03/13/2023 02:00,28.77,In
03/13/2023 03:00,31.94,In
03/13/2023 04:00,32.64,In
03/13/2023 05:00,33.18,In
03/13/2023 06:00,33.79,In
03/13/2023 07:00,34.59,In
03/13/2023 08:00,35.25,In
03/13/2023 09:00,36.12,In
03/13/2023 10:00,39.54,In
03/13/2023 11:00,38.48,In
03/13/2023 12:00,39.71,In
03/13/2023 13:00,43.52,In
03/13/2023 14:00,44.85,In
03/13/2023 15:00,42.39,In
03/13/2023 16:00,42.86,In
03/13/2023 17:00,39.87,In
03/13/2023 18:00,36.99,In
03/13/2023 19:00,38.47,In
03/13/2023 20:00,36.85,In
03/13/2023 21:00,34.55,In
03/13/2023 22:00,32.64,In
03/13/2023 23:00,33.2,In
03/14/2023 00:00,29.33,In
03/14/2023 01:00,29.04,In
03/14/2023 02:00,28.49,In
03/14/2023 03:00,30.33,In
03/14/2023 04:00,29.17,In
03/14/2023 05:00,30.73,In
03/14/2023 06:00,31.94,In
03/14/2023 07:00,34.06,In
03/14/2023 08:00,33.77,In
03/14/2023 09:00,37.68,In
03/14/2023 10:00,40.87,In
03/14/2023 11:00,40.45,In
03/14/2023 12:00,43.51,In
03/14/2023 13:00,43.8,In
03/14/2023 14:00,43.17,In
03/14/2023 15:00,41.91,In
03/14/2023 16:00,41.23,In
03/14/2023 17:00,41.39,In
03/14/2023 18:00,38.41,In
03/14/2023 19:00,34.73,In
03/14/2023 20:00,36.74,In
03/14/2023 21:00,32.75,In
03/14/2023 22:00,31.56,In
03/14/2023 23:00,31.76,In
03/15/2023 00:00,30.66,In
03/15/2023 01:00,28.09,In
03/15/2023 02:00,30.25,In
03/15/2023 03:00,31.65,In
03/15/2023 04:00,29.11,In
03/15/2023 05:00,33.67,In
03/15/2023 06:00,30.66,In
03/15/2023 07:00,37.62,In
03/15/2023 08:00,35.38,In
03/15/2023 09:00,37.77,In
03/15/2023 10:00,36.16,In
03/15/2023 11:00,40.15,In
03/15/2023 12:00,41.54,In
03/15/2023 13:00,41.67,In
03/15/2023 14:00,41.16,In
03/15/2023 15:00,40.38,In
03/15/2023 16:00,42.89,In
03/15/2023 17:00,40.29,In
03/15/2023 18:00,41.31,In
03/15/2023 19:00,36.76,In
03/15/2023 20:00,35.35,In
03/15/2023 21:00,35.67,In
03/15/2023 22:00,30.57,In
03/15/2023 23:00,29.94,In
03/16/2023 00:00,32.45,In
03/16/2023 01:00,28.45,In
03/16/2023 02:00,27.27,In
03/16/2023 03:00,33.01,In
03/16/2023 04:00,28.71,In
03/16/2023 05:00,32.03,In
03/16/2023 06:00,33.1,In
03/16/2023 07:00,30.23,In
03/16/2023 08:00,35.6,In
03/16/2023 09:00,38.23,In
03/16/2023 10:00,39.53,In
03/16/2023 11:00,41.6,In
03/16/2023 12:00,40.61,In
03/16/2023 13:00,42.86,In
03/16/2023 14:00,40.97,In
03/16/2023 15:00,39.68,In
03/16/2023 16:00,39.25,In
03/16/2023 17:00,38.05,In
03/16/2023 18:00,40.51,In
03/16/2023 19:00,35.28,In
03/16/2023 20:00,36.41,In
03/16/2023 21:00,34.05,In
03/16/2023 22:00,32.85,In
03/16/2023 23:00,33.8,In
03/17/2023 00:00,30.15,In
03/17/2023 01:00,31.12,In
03/17/2023 02:00,30.06,In
03/17/2023 03:00,29.98,In
03/17/2023 04:00,34.25,In
03/17/2023 05:00,29.6,In
03/17/2023 06:00,34.93,In
03/17/2023 07:00,35.43,In
03/17/2023 08:00,35.28,In
03/17/2023 09:00,40.0,In
03/17/2023 10:00,36.23,In
03/17/2023 11:00,39.46,In
03/17/2023 12:00,39.38,In
03/17/2023 13:00,42.41,In
03/17/2023 14:00,40.33,In
03/17/2023 15:00,42.45,In
03/17/2023 16:00,40.92,In
03/17/2023 17:00,39.52,In
03/17/2023 18:00,39.58,In
03/17/2023 19:00,37.15,In
03/17/2023 20:00,34.37,In
03/17/2023 21:00,38.65,In
03/17/2023 22:00,32.27,In
03/17/2023 23:00,28.43,In
03/18/2023 00:00,29.54,In
03/18/2023 01:00,28.3,In
03/18/2023 02:00,31.24,In
03/18/2023 03:00,30.69,In
03/18/2023 04:00,31.4,In
03/18/2023 05:00,31.2,In
03/18/2023 06:00,32.58,In
03/18/2023 07:00,33.89,In
03/18/2023 08:00,35.88,In
03/18/2023 09:00,38.81,In
03/18/2023 10:00,39.5,In
03/18/2023 11:00,40.99,In
03/18/2023 12:00,41.95,In
03/18/2023 13:00,43.12,In
03/18/2023 14:00,42.43,In
03/18/2023 15:00,42.33,In
03/18/2023 16:00,42.98,In
03/18/2023 17:00,39.25,In
03/18/2023 18:00,37.72,In
03/18/2023 19:00,35.77,In
03/18/2023 20:00,36.27,In
03/18/2023 21:00,31.67,In
03/18/2023 22:00,33.69,In
03/18/2023 23:00,31.59,In
03/19/2023 00:00,32.51,In
03/19/2023 01:00,29.2,In
03/19/2023 02:00,29.7,In
03/19/2023 03:00,31.89,In
03/19/2023 04:00,32.88,In
03/19/2023 05:00,30.74,In
03/19/2023 06:00,33.27,In
03/19/2023 07:00,34.89,In
03/19/2023 08:00,36.56,In
03/19/2023 09:00,37.16,In
03/19/2023 10:00,40.92,In
03/19/2023 11:00,37.41,In
03/19/2023 12:00,40.56,In
03/19/2023 13:00,42.47,In
03/19/2023 14:00,42.69,In
03/19/2023 15:00,43.82,In
03/19/2023 16:00,42.99,In
03/19/2023 17:00,39.81,In
03/19/2023 18:00,40.95,In
03/19/2023 19:00,36.48,In
03/19/2023 20:00,37.4,In
03/19/2023 21:00,37.16,In
03/19/2023 22:00,34.82,In
03/19/2023 23:00,31.92,In
03/20/2023 00:00,30.31,In
03/20/2023 01:00,27.91,In
03/20/2023 02:00,30.47,In
03/20/2023 03:00,28.53,In
03/20/2023 04:00,29.61,In
03/20/2023 05:00,29.97,In
03/20/2023 06:00,32.31,In
03/20/2023 07:00,34.41,In
03/20/2023 08:00,36.41,In
03/20/2023 09:00,36.65,In
03/20/2023 10:00,40.6,In
03/20/2023 11:00,39.93,In
03/20/2023 12:00,40.01,In
03/20/2023 13:00,42.13,In
03/20/2023 14:00,44.95,In
03/20/2023 15:00,42.3,In
03/20/2023 16:00,40.65,In
03/20/2023 17:00,37.95,In
03/20/2023 18:00,38.67,In
03/20/2023 19:00,37.91,In
03/20/2023 20:00,35.42,In
03/20/2023 21:00,31.95,In
03/20/2023 22:00,31.72,In
03/20/2023 23:00,33.94,In
03/21/2023 00:00,32.95,In
03/21/2023 01:00,28.87,In
03/21/2023 02:00,31.01,In
03/21/2023 03:00,28.44,In
03/21/2023 04:00,32.91,In
03/21/2023 05:00,32.13,In
03/21/2023 06:00,34.42,In
03/21/2023 07:00,31.87,In
03/21/2023 08:00,37.02,In
03/21/2023 09:00,37.54,In
03/21/2023 10:00,40.28,In
03/21/2023 11:00,41.61,In
03/21/2023 12:00,41.29,In
03/21/2023 13:00,40.89,In
03/21/2023 14:00,43.17,In
03/21/2023 15:00,41.71,In
03/21/2023 16:00,39.89,In
03/21/2023 17:00,38.86,In
03/21/2023 18:00,36.78,In
03/21/2023 19:00,36.79,In
03/21/2023 20:00,37.65,In
03/21/2023 21:00,34.71,In
03/21/2023 22:00,32.21,In
03/21/2023 23:00,32.96,In
03/22/2023 00:00,29.56,In
03/22/2023 01:00,30.35,In
03/22/2023 02:00,29.73,In
03/22/2023 03:00,31.37,In
03/22/2023 04:00,28.44,In
03/22/2023 05:00,30.48,In
03/22/2023 06:00,30.54,In
03/22/2023 07:00,34.06,In
03/22/2023 08:00,37.82,In
03/22/2023 09:00,36.79,In
03/22/2023 10:00,38.23,In
03/22/2023 11:00,41.55,In
03/22/2023 12:00,42.8,In
03/22/2023 13:00,41.66,In
03/22/2023 14:00,43.03,In
03/22/2023 15:00,40.18,In
03/22/2023 16:00,43.26,In
03/22/2023 17:00,43.47,In
03/22/2023 18:00,39.78,In
03/22/2023 19:00,34.43,In
03/22/2023 20:00,35.16,In
03/22/2023 21:00,35.37,In
03/22/2023 22:00,32.37,In
03/22/2023 23:00,33.67,In
03/23/2023 00:00,31.69,In
03/23/2023 01:00,29.14,In
03/23/2023 02:00,30.05,In
03/23/2023 03:00,28.86,In
03/23/2023 04:00,30.53,In
03/23/2023 05:00,30.93,In
03/23/2023 06:00,34.76,In
03/23/2023 07:00,37.62,In
03/23/2023 08:00,33.85,In
03/23/2023 09:00,34.67,In
03/23/2023 10:00,38.63,In
03/23/2023 11:00,37.97,In
03/23/2023 12:00,41.27,In
03/23/2023 13:00,42.92,In
03/23/2023 14:00,44.24,In
03/23/2023 15:00,42.1,In
03/23/2023 16:00,40.91,In
03/23/2023 17:00,37.28,In
03/23/2023 18:00,39.04,In
03/23/2023 19:00,37.66,In
03/23/2023 20:00,36.96,In
03/23/2023 21:00,33.38,In
03/23/2023 22:00,32.35,In
03/23/2023 23:00,29.54,In
03/24/2023 00:00,27.37,In
03/24/2023 01:00,28.54,In
03/24/2023 02:00,27.64,In
03/24/2023 03:00,30.71,In
03/24/2023 04:00,30.03,In
03/24/2023 05:00,30.95,In
03/24/2023 06:00,31.52,In
03/24/2023 07:00,29.6,In
03/24/2023 08:00,38.26,In
03/24/2023 09:00,36.05,In
03/24/2023 10:00,38.38,In
03/24/2023 11:00,38.06,In
03/24/2023 12:00,42.65,In
03/24/2023 13:00,42.01,In
03/24/2023 14:00,40.76,In
03/24/2023 15:00,41.21,In
03/24/2023 16:00,43.71,In
03/24/2023 17:00,40.13,In
03/24/2023 18:00,38.73,In
03/24/2023 19:00,36.14,In
03/24/2023 20:00,33.16,In
03/24/2023 21:00,34.21,In
03/24/2023 22:00,33.49,In
03/24/2023 23:00,33.41,In
03/25/2023 00:00,27.43,In
03/25/2023 01:00,28.52,In
03/25/2023 02:00,29.13,In
03/25/2023 03:00,30.2,In
03/25/2023 04:00,30.59,In
03/25/2023 05:00,31.57,In
03/25/2023 06:00,33.61,In
03/25/2023 07:00,33.09,In
03/25/2023 08:00,37.4,In
03/25/2023 09:00,38.2,In
03/25/2023 10:00,38.52,In
03/25/2023 11:00,42.64,In
03/25/2023 12:00,43.53,In
03/25/2023 13:00,43.19,In
03/25/2023 14:00,37.47,In
03/25/2023 15:00,44.16,In
03/25/2023 16:00,42.39,In
03/25/2023 17:00,43.25,In
03/25/2023 18:00,40.86,In
03/25/2023 19:00,39.92,In
03/25/2023 20:00,37.32,In
03/25/2023 21:00,36.47,In
03/25/2023 22:00,35.99,In
03/25/2023 23:00,32.08,In
03/26/2023 00:00,28.45,In
03/26/2023 01:00,29.74,In
03/26/2023 02:00,30.58,In
03/26/2023 03:00,30.32,In
03/26/2023 04:00,28.93,In
03/26/2023 05:00,29.31,In
03/26/2023 06:00,31.89,In
03/26/2023 07:00,35.66,In
03/26/2023 08:00,38.37,In
03/26/2023 09:00,38.93,In
03/26/2023 10:00,40.59,In
03/26/2023 11:00,40.12,In
03/26/2023 12:00,38.58,In
03/26/2023 13:00,41.11,In
03/26/2023 14:00,41.61,In
03/26/2023 15:00,41.05,In
03/26/2023 16:00,41.28,In
03/26/2023 17:00,40.9,In
03/26/2023 18:00,40.28,In
03/26/2023 19:00,37.14,In
03/26/2023 20:00,33.14,In
03/26/2023 21:00,33.72,In
03/26/2023 22:00,33.07,In
03/26/2023 23:00,33.59,In
03/27/2023 00:00,29.95,In
03/27/2023 01:00,30.97,In
03/27/2023 02:00,30.44,In
03/27/2023 03:00,30.27,In
03/27/2023 04:00,32.2,In
03/27/2023 05:00,30.77,In
03/27/2023 06:00,32.14,In
03/27/2023 07:00,34.43,In
03/27/2023 08:00,35.04,In
03/27/2023 09:00,38.31,In
03/27/2023 10:00,37.93,In
03/27/2023 11:00,40.58,In
03/27/2023 12:00,41.05,In
03/27/2023 13:00,42.12,In
03/27/2023 14:00,41.31,In
03/27/2023 15:00,41.29,In
03/27/2023 16:00,41.34,In
03/27/2023 17:00,40.55,In
03/27/2023 18:00,38.99,In
03/27/2023 19:00,40.11,In
03/27/2023 20:00,34.51,In
03/27/2023 21:00,34.35,In
03/27/2023 22:00,30.64,In
03/27/2023 23:00,32.32,In
03/28/2023 00:00,29.13,In
03/28/2023 01:00,29.79,In
03/28/2023 02:00,29.44,In
03/28/2023 03:00,30.63,In
03/28/2023 04:00,29.97,In
03/28/2023 05:00,30.86,In
03/28/2023 06:00,35.15,In
03/28/2023 07:00,34.87,In
03/28/2023 08:00,35.16,In
03/28/2023 09:00,37.18,In
03/28/2023 10:00,41.47,In
03/28/2023 11:00,39.89,In
03/28/2023 12:00,40.16,In
03/28/2023 13:00,40.77,In
03/28/2023 14:00,41.18,In
03/28/2023 15:00,40.9,In
03/28/2023 16:00,39.28,In
03/28/2023 17:00,38.56,In
03/28/2023 18:00,37.76,In
03/28/2023 19:00,38.44,In
03/28/2023 20:00,35.43,In
03/28/2023 21:00,34.14,In
03/28/2023 22:00,34.91,In
03/28/2023 23:00,33.7,In
03/29/2023 00:00,30.38,In
03/29/2023 01:00,29.26,In
03/29/2023 02:00,28.7,In
03/29/2023 03:00,31.24,In
03/29/2023 04:00,30.5,In
03/29/2023 05:00,31.18,In
03/29/2023 06:00,31.78,In
03/29/2023 07:00,33.29,In
03/29/2023 08:00,36.48,In
03/29/2023 09:00,35.58,In
03/29/2023 10:00,40.49,In
03/29/2023 11:00,39.44,In
03/29/2023 12:00,40.97,In
03/29/2023 13:00,39.79,In
03/29/2023 14:00,41.98,In
03/29/2023 15:00,41.3,In
03/29/2023 16:00,41.12,In
03/29/2023 17:00,42.45,In
03/29/2023 18:00,39.27,In
03/29/2023 19:00,36.36,In
03/29/2023 20:00,34.93,In
03/29/2023 21:00,35.34,In
