datetime,temperature,humidity
2024-01-25 22:00:00,7.11,61.78
2024-01-25 23:00:00,6.86,54.95
2024-01-26 00:00:00,7.37,53.39
2024-01-26 01:00:00,7.27,49.11
2024-01-26 02:00:00,10.54,48.95
2024-01-26 03:00:00,10.97,47.45
2024-01-26 04:00:00,11.54,42.75
2024-01-26 05:00:00,11.99,41.06
2024-01-26 06:00:00,14.46,40.46
2024-01-26 07:00:00,15.94,37.77
2024-01-26 08:00:00,16.0,43.64
2024-01-26 09:00:00,16.39,48.93
2024-01-26 10:00:00,17.91,47.24
2024-01-26 11:00:00,16.06,42.0
2024-01-26 12:00:00,16.05,51.58
2024-01-26 13:00:00,15.94,58.72
2024-01-26 14:00:00,14.21,60.48
2024-01-26 15:00:00,12.58,56.25
2024-01-26 16:00:00,11.4,57.66
2024-01-26 17:00:00,10.94,64.03
2024-01-26 18:00:00,9.6,62.12
2024-01-26 19:00:00,8.97,64.7
2024-01-26 20:00:00,7.29,61.34
2024-01-26 21:00:00,7.08,56.39
2024-01-26 22:00:00,6.38,61.99
2024-01-26 23:00:00,6.75,50.93
2024-01-27 00:00:00,8.67,51.37
2024-01-27 01:00:00,8.82,46.49
2024-01-27 02:00:00,10.06,45.41
2024-01-27 03:00:00,11.71,44.09
2024-01-27 04:00:00,12.07,41.84
2024-01-27 05:00:00,11.84,40.19
2024-01-27 06:00:00,13.6,39.98
2024-01-27 07:00:00,16.8,42.1
2024-01-27 08:00:00,17.35,37.72
2024-01-27 09:00:00,16.32,42.19
2024-01-27 10:00:00,15.96,44.63
2024-01-27 11:00:00,16.66,49.72
2024-01-27 12:00:00,16.19,45.99
2024-01-27 13:00:00,15.31,53.09
2024-01-27 14:00:00,14.77,53.21
2024-01-27 15:00:00,12.96,60.3
2024-01-27 16:00:00,10.46,61.37
2024-01-27 17:00:00,10.93,62.26
2024-01-27 18:00:00,9.58,58.98
2024-01-27 19:00:00,7.82,59.49
2024-01-27 20:00:00,7.4,65.92
2024-01-27 21:00:00,7.87,63.97
2024-01-27 22:00:00,6.7,56.21
2024-01-27 23:00:00,6.22,54.54
2024-01-28 00:00:00,7.45,55.43
2024-01-28 01:00:00,9.56,49.05
2024-01-28 02:00:00,9.51,48.95
2024-01-28 03:00:00,11.2,45.24
2024-01-28 04:00:00,14.31,46.98
2024-01-28 05:00:00,14.51,42.4
2024-01-28 06:00:00,14.84,38.47
2024-01-28 07:00:00,14.71,42.0
2024-01-28 08:00:00,15.39,42.65
2024-01-28 09:00:00,16.36,40.73
2024-01-28 10:00:00,17.93,43.95
2024-01-28 11:00:00,15.36,48.96
2024-01-28 12:00:00,15.48,51.27
2024-01-28 13:00:00,14.0,53.58
2024-01-28 14:00:00,13.76,51.9
2024-01-28 15:00:00,13.41,57.3
2024-01-28 16:00:00,12.52,60.75
2024-01-28 17:00:00,10.2,62.18
2024-01-28 18:00:00,9.46,60.35
2024-01-28 19:00:00,7.43,62.8
2024-01-28 20:00:00,7.35,62.44
2024-01-28 21:00:00,7.79,60.37
2024-01-28 22:00:00,7.56,55.7
2024-01-28 23:00:00,6.79,58.92
2024-01-29 00:00:00,8.62,48.81
2024-01-29 01:00:00,8.49,50.95
2024-01-29 02:00:00,10.68,48.46
2024-01-29 03:00:00,11.0,47.03
2024-01-29 04:00:00,13.07,44.78
2024-01-29 05:00:00,14.63,48.21
2024-01-29 06:00:00,14.69,41.33
2024-01-29 07:00:00,15.54,42.81
2024-01-29 08:00:00,17.03,42.21
2024-01-29 09:00:00,16.48,40.8
2024-01-29 10:00:00,16.0,46.76
2024-01-29 11:00:00,16.38,46.78
2024-01-29 12:00:00,16.92,49.66
2024-01-29 13:00:00,17.16,54.44
2024-01-29 14:00:00,12.9,57.53
2024-01-29 15:00:00,12.6,59.44
2024-01-29 16:00:00,11.42,55.48
2024-01-29 17:00:00,10.63,59.21
2024-01-29 18:00:00,9.16,62.55
2024-01-29 19:00:00,8.1,61.36
2024-01-29 20:00:00,7.63,63.1
2024-01-29 21:00:00,7.41,56.12
2024-01-29 22:00:00,8.37,55.99
2024-01-29 23:00:00,6.83,58.39
2024-01-30 00:00:00,7.56,50.65
2024-01-30 01:00:00,8.21,49.83
2024-01-30 02:00:00,9.95,54.87
2024-01-30 03:00:00,11.23,48.92
2024-01-30 04:00:00,12.7,43.94
2024-01-30 05:00:00,13.12,37.58
2024-01-30 06:00:00,16.46,34.69
2024-01-30 07:00:00,15.32,43.11
2024-01-30 08:00:00,16.91,42.24
2024-01-30 09:00:00,17.89,42.92
2024-01-30 10:00:00,16.25,45.82
2024-01-30 11:00:00,17.8,42.26
2024-01-30 12:00:00,16.47,50.03
2024-01-30 13:00:00,15.78,52.29
2024-01-30 14:00:00,15.33,57.01
2024-01-30 15:00:00,13.12,56.7
2024-01-30 16:00:00,13.16,62.17
2024-01-30 17:00:00,11.96,53.56
2024-01-30 18:00:00,8.98,63.5
2024-01-30 19:00:00,9.46,58.65
2024-01-30 20:00:00,7.44,65.08
2024-01-30 21:00:00,8.54,57.34
2024-01-30 22:00:00,6.13,52.57
2024-01-30 23:00:00,7.4,61.09
2024-01-31 00:00:00,8.34,50.47
2024-01-31 01:00:00,9.04,53.64
2024-01-31 02:00:00,9.17,48.19
2024-01-31 03:00:00,11.41,46.15
2024-01-31 04:00:00,12.72,42.54
2024-01-31 05:00:00,13.87,41.61
2024-01-31 06:00:00,15.13,38.97
2024-01-31 07:00:00,15.3,39.38
2024-01-31 08:00:00,17.17,44.73
2024-01-31 09:00:00,15.65,41.07
2024-01-31 10:00:00,18.08,47.49
2024-01-31 11:00:00,16.85,50.18
2024-01-31 12:00:00,16.24,46.87
2024-01-31 13:00:00,17.43,53.16
2024-01-31 14:00:00,14.49,55.77
2024-01-31 15:00:00,13.39,54.48
2024-01-31 16:00:00,11.67,58.98
2024-01-31 17:00:00,11.64,61.4
2024-01-31 18:00:00,10.96,59.78
2024-01-31 19:00:00,7.95,65.38
2024-01-31 20:00:00,8.66,57.42
2024-01-31 21:00:00,8.12,61.34
2024-01-31 22:00:00,7.81,59.84
2024-01-31 23:00:00,8.47,57.45
2024-02-01 00:00:00,6.07,59.49
2024-02-01 01:00:00,8.46,53.07
2024-02-01 02:00:00,10.57,45.57
2024-02-01 03:00:00,11.32,49.87
2024-02-01 04:00:00,13.16,41.29
2024-02-01 05:00:00,12.65,38.57
2024-02-01 06:00:00,17.18,40.94
2024-02-01 07:00:00,16.24,42.26
2024-02-01 08:00:00,17.22,36.94
2024-02-01 09:00:00,15.22,44.18
2024-02-01 10:00:00,16.98,48.23
2024-02-01 11:00:00,17.1,53.09
2024-02-01 12:00:00,17.52,44.97
2024-02-01 13:00:00,16.28,55.23
2024-02-01 14:00:00,15.47,55.85
2024-02-01 15:00:00,15.19,58.55
2024-02-01 16:00:00,13.99,56.99
2024-02-01 17:00:00,10.23,65.29
2024-02-01 18:00:00,9.36,68.79
2024-02-01 19:00:00,9.92,59.14
2024-02-01 20:00:00,8.05,63.08
2024-02-01 21:00:00,8.03,68.31
2024-02-01 22:00:00,7.82,60.83
2024-02-01 23:00:00,8.32,55.98
2024-02-02 00:00:00,8.46,50.08
2024-02-02 01:00:00,9.66,51.76
2024-02-02 02:00:00,9.68,43.91
2024-02-02 03:00:00,11.89,44.13
2024-02-02 04:00:00,12.92,35.66
2024-02-02 05:00:00,12.75,40.29
2024-02-02 06:00:00,14.51,36.29
2024-02-02 07:00:00,16.32,32.48
2024-02-02 08:00:00,17.65,36.74
2024-02-02 09:00:00,17.94,40.82
2024-02-02 10:00:00,18.81,37.77
2024-02-02 11:00:00,17.57,44.7
2024-02-02 12:00:00,18.15,52.51
2024-02-02 13:00:00,15.38,52.42
2024-02-02 14:00:00,16.51,55.09
2024-02-02 15:00:00,13.73,60.03
2024-02-02 16:00:00,12.41,58.62
2024-02-02 17:00:00,11.23,65.74
2024-02-02 18:00:00,11.44,64.66
2024-02-02 19:00:00,8.31,61.06
2024-02-02 20:00:00,7.96,66.98
2024-02-02 21:00:00,7.72,62.51
2024-02-02 22:00:00,9.05,61.36
2024-02-02 23:00:00,9.03,53.79
2024-02-03 00:00:00,8.46,48.13
2024-02-03 01:00:00,9.55,51.85
2024-02-03 02:00:00,9.99,45.78
2024-02-03 03:00:00,12.36,45.81
2024-02-03 04:00:00,14.4,42.71
2024-02-03 05:00:00,13.86,42.8
2024-02-03 06:00:00,14.93,37.07
2024-02-03 07:00:00,16.15,36.73
2024-02-03 08:00:00,17.23,38.99
2024-02-03 09:00:00,17.67,46.68
2024-02-03 10:00:00,18.6,48.51
2024-02-03 11:00:00,17.65,44.35
2024-02-03 12:00:00,17.86,46.67
2024-02-03 13:00:00,15.52,50.4
2024-02-03 14:00:00,17.19,53.93
2024-02-03 15:00:00,15.27,61.96
2024-02-03 16:00:00,13.11,54.75
2024-02-03 17:00:00,11.59,62.96
2024-02-03 18:00:00,9.81,66.23
2024-02-03 19:00:00,9.03,64.77
2024-02-03 20:00:00,8.41,59.76
2024-02-03 21:00:00,9.68,63.4
2024-02-03 22:00:00,9.05,56.5
2024-02-03 23:00:00,8.56,57.76
2024-02-04 00:00:00,9.14,53.96
2024-02-04 01:00:00,10.76,47.44
2024-02-04 02:00:00,11.78,46.15
2024-02-04 03:00:00,12.35,42.43
2024-02-04 04:00:00,13.13,39.35
2024-02-04 05:00:00,14.84,39.04
2024-02-04 06:00:00,15.89,41.37
2024-02-04 07:00:00,17.37,38.59
2024-02-04 08:00:00,18.59,40.1
2024-02-04 09:00:00,17.36,43.84
2024-02-04 10:00:00,17.1,47.01
2024-02-04 11:00:00,19.11,43.16
2024-02-04 12:00:00,17.93,46.76
2024-02-04 13:00:00,18.72,51.44
2024-02-04 14:00:00,16.1,58.09
2024-02-04 15:00:00,14.52,54.58
2024-02-04 16:00:00,13.17,60.61
2024-02-04 17:00:00,11.83,58.65
2024-02-04 18:00:00,11.25,61.77
2024-02-04 19:00:00,9.74,60.45
2024-02-04 20:00:00,9.15,56.77
2024-02-04 21:00:00,9.03,67.03
2024-02-04 22:00:00,9.07,57.75
2024-02-04 23:00:00,8.97,54.68
2024-02-05 00:00:00,8.76,54.81
2024-02-05 01:00:00,10.91,52.86
2024-02-05 02:00:00,11.96,43.76
2024-02-05 03:00:00,12.2,43.04
2024-02-05 04:00:00,14.72,40.31
2024-02-05 05:00:00,14.48,40.34
2024-02-05 06:00:00,16.29,41.11
2024-02-05 07:00:00,17.53,41.63
2024-02-05 08:00:00,18.64,44.19
2024-02-05 09:00:00,19.21,41.36
2024-02-05 10:00:00,18.6,41.89
2024-02-05 11:00:00,17.84,41.88
2024-02-05 12:00:00,18.37,56.65
2024-02-05 13:00:00,15.85,49.6
2024-02-05 14:00:00,16.0,53.21
2024-02-05 15:00:00,15.1,60.27
2024-02-05 16:00:00,14.28,56.49
2024-02-05 17:00:00,12.98,60.04
2024-02-05 18:00:00,10.25,66.05
2024-02-05 19:00:00,11.39,65.08
2024-02-05 20:00:00,9.76,64.64
2024-02-05 21:00:00,9.52,60.92
2024-02-05 22:00:00,8.29,61.67
2024-02-05 23:00:00,7.98,58.37
2024-02-06 00:00:00,10.13,51.94
2024-02-06 01:00:00,9.16,50.76
2024-02-06 02:00:00,11.34,45.39
2024-02-06 03:00:00,12.01,41.66
2024-02-06 04:00:00,13.73,44.96
2024-02-06 05:00:00,15.33,46.14
2024-02-06 06:00:00,15.42,45.47
2024-02-06 07:00:00,18.59,40.52
2024-02-06 08:00:00,17.15,39.21
2024-02-06 09:00:00,18.12,48.71
2024-02-06 10:00:00,18.16,42.81
2024-02-06 11:00:00,18.46,46.62
2024-02-06 12:00:00,17.89,50.31
2024-02-06 13:00:00,16.82,53.61
2024-02-06 14:00:00,16.7,52.34
2024-02-06 15:00:00,15.3,60.68
2024-02-06 16:00:00,13.99,57.92
2024-02-06 17:00:00,12.48,64.61
2024-02-06 18:00:00,11.82,58.35
2024-02-06 19:00:00,9.71,57.73
2024-02-06 20:00:00,10.09,64.95
2024-02-06 21:00:00,9.15,59.49
2024-02-06 22:00:00,8.77,55.86
2024-02-06 23:00:00,8.13,56.11
2024-02-07 00:00:00,9.97,51.14
2024-02-07 01:00:00,10.51,50.05
2024-02-07 02:00:00,10.79,43.58
2024-02-07 03:00:00,12.59,45.67
2024-02-07 04:00:00,14.58,40.78
2024-02-07 05:00:00,14.3,41.14
2024-02-07 06:00:00,15.34,38.72
2024-02-07 07:00:00,18.47,38.26
2024-02-07 08:00:00,17.89,37.62
2024-02-07 09:00:00,19.53,33.96
2024-02-07 10:00:00,18.75,45.83
2024-02-07 11:00:00,17.22,43.76
2024-02-07 12:00:00,18.79,45.36
2024-02-07 13:00:00,16.67,54.37
2024-02-07 14:00:00,16.28,53.96
2024-02-07 15:00:00,14.73,54.32
2024-02-07 16:00:00,13.62,59.55
2024-02-07 17:00:00,13.08,62.56
2024-02-07 18:00:00,11.19,63.76
2024-02-07 19:00:00,12.7,59.71
2024-02-07 20:00:00,8.83,62.1
2024-02-07 21:00:00,9.44,64.96
2024-02-07 22:00:00,8.21,54.93
2024-02-07 23:00:00,9.85,58.57
2024-02-08 00:00:00,10.59,54.16
2024-02-08 01:00:00,10.15,49.21
2024-02-08 02:00:00,11.86,45.17
2024-02-08 03:00:00,13.5,37.34
2024-02-08 04:00:00,13.65,42.79
2024-02-08 05:00:00,15.58,42.95
2024-02-08 06:00:00,16.96,40.72
2024-02-08 07:00:00,17.07,32.58
2024-02-08 08:00:00,18.4,37.73
2024-02-08 09:00:00,20.12,37.93
2024-02-08 10:00:00,19.72,37.81
2024-02-08 11:00:00,19.38,44.46
2024-02-08 12:00:00,19.15,47.51
2024-02-08 13:00:00,17.76,51.36
2024-02-08 14:00:00,17.06,52.14
2024-02-08 15:00:00,16.75,55.45
2024-02-08 16:00:00,13.88,58.88
2024-02-08 17:00:00,12.69,61.11
2024-02-08 18:00:00,12.18,57.23
2024-02-08 19:00:00,11.11,60.17
2024-02-08 20:00:00,9.74,63.42
2024-02-08 21:00:00,9.4,57.93
2024-02-08 22:00:00,9.6,57.14
2024-02-08 23:00:00,10.67,59.93
2024-02-09 00:00:00,11.1,56.54
2024-02-09 01:00:00,11.67,48.09
2024-02-09 02:00:00,12.61,42.24
2024-02-09 03:00:00,12.19,41.16
2024-02-09 04:00:00,14.93,37.05
2024-02-09 05:00:00,15.99,42.23
2024-02-09 06:00:00,16.75,42.6
2024-02-09 07:00:00,18.78,34.91
2024-02-09 08:00:00,21.39,37.46
2024-02-09 09:00:00,18.2,43.41
2024-02-09 10:00:00,19.82,44.65
2024-02-09 11:00:00,19.12,50.82
2024-02-09 12:00:00,18.58,52.4
2024-02-09 13:00:00,18.04,57.08
2024-02-09 14:00:00,16.74,53.33
2024-02-09 15:00:00,15.19,61.02
2024-02-09 16:00:00,14.72,62.56
2024-02-09 17:00:00,12.54,56.82
2024-02-09 18:00:00,13.34,57.42
2024-02-09 19:00:00,11.73,58.84
2024-02-09 20:00:00,9.67,60.06
2024-02-09 21:00:00,9.0,58.89
2024-02-09 22:00:00,10.37,59.01
2024-02-09 23:00:00,8.49,52.8
2024-02-10 00:00:00,11.13,49.79
2024-02-10 01:00:00,9.85,45.55
2024-02-10 02:00:00,12.81,45.06
2024-02-10 03:00:00,12.86,48.38
2024-02-10 04:00:00,14.7,40.37
2024-02-10 05:00:00,16.24,39.24
2024-02-10 06:00:00,16.94,43.5
2024-02-10 07:00:00,18.76,34.33
2024-02-10 08:00:00,20.08,39.25
2024-02-10 09:00:00,19.92,44.04
2024-02-10 10:00:00,18.94,42.16
2024-02-10 11:00:00,20.79,50.59
2024-02-10 12:00:00,20.02,44.83
2024-02-10 13:00:00,17.57,49.78
2024-02-10 14:00:00,18.47,56.58
2024-02-10 15:00:00,15.24,52.92
2024-02-10 16:00:00,15.0,58.89
2024-02-10 17:00:00,12.68,63.28
2024-02-10 18:00:00,11.72,65.09
2024-02-10 19:00:00,11.47,65.23
2024-02-10 20:00:00,10.93,60.56
2024-02-10 21:00:00,10.26,60.66
2024-02-10 22:00:00,9.29,55.91
2024-02-10 23:00:00,7.36,53.35
2024-02-11 00:00:00,11.15,46.88
2024-02-11 01:00:00,12.6,50.79
2024-02-11 02:00:00,11.83,49.02
2024-02-11 03:00:00,13.84,43.19
2024-02-11 04:00:00,16.49,38.82
2024-02-11 05:00:00,16.74,42.26
2024-02-11 06:00:00,18.25,40.92
2024-02-11 07:00:00,18.54,39.11
2024-02-11 08:00:00,20.23,39.0
2024-02-11 09:00:00,19.02,41.95
2024-02-11 10:00:00,19.45,41.7
2024-02-11 11:00:00,20.58,42.73
2024-02-11 12:00:00,20.49,49.3
2024-02-11 13:00:00,17.51,53.27
2024-02-11 14:00:00,17.25,55.4
2024-02-11 15:00:00,17.15,60.6
2024-02-11 16:00:00,15.47,59.17
2024-02-11 17:00:00,12.64,62.14
2024-02-11 18:00:00,12.58,61.02
2024-02-11 19:00:00,10.85,62.0
2024-02-11 20:00:00,11.85,64.17
2024-02-11 21:00:00,9.72,55.26
2024-02-11 22:00:00,10.65,56.38
2024-02-11 23:00:00,10.6,51.3
2024-02-12 00:00:00,10.68,52.84
2024-02-12 01:00:00,12.79,49.37
2024-02-12 02:00:00,13.01,43.5
2024-02-12 03:00:00,14.6,42.5
2024-02-12 04:00:00,14.9,35.37
2024-02-12 05:00:00,16.04,39.91
2024-02-12 06:00:00,17.72,42.33
2024-02-12 07:00:00,18.58,37.61
2024-02-12 08:00:00,19.64,40.59
2024-02-12 09:00:00,18.76,43.26
2024-02-12 10:00:00,20.12,43.48
2024-02-12 11:00:00,19.18,42.7
2024-02-12 12:00:00,20.19,51.01
2024-02-12 13:00:00,17.34,57.56
2024-02-12 14:00:00,18.38,52.87
2024-02-12 15:00:00,16.8,54.12
2024-02-12 16:00:00,14.17,57.43
2024-02-12 17:00:00,14.78,61.86
2024-02-12 18:00:00,13.21,61.28
2024-02-12 19:00:00,11.26,61.73
2024-02-12 20:00:00,10.08,58.38
2024-02-12 21:00:00,8.0,61.16
2024-02-12 22:00:00,10.73,52.91
2024-02-12 23:00:00,10.41,53.19
2024-02-13 00:00:00,11.89,54.83
2024-02-13 01:00:00,11.12,50.77
2024-02-13 02:00:00,12.81,42.82
2024-02-13 03:00:00,14.82,44.46
2024-02-13 04:00:00,15.5,40.23
2024-02-13 05:00:00,17.55,37.63
2024-02-13 06:00:00,18.25,42.92
2024-02-13 07:00:00,19.53,41.15
2024-02-13 08:00:00,19.38,41.68
2024-02-13 09:00:00,22.15,44.13
2024-02-13 10:00:00,20.18,43.97
2024-02-13 11:00:00,21.96,42.44
2024-02-13 12:00:00,20.11,45.95
2024-02-13 13:00:00,18.82,49.27
2024-02-13 14:00:00,18.42,57.4
2024-02-13 15:00:00,16.87,58.99
2024-02-13 16:00:00,16.82,59.64
2024-02-13 17:00:00,14.44,60.24
2024-02-13 18:00:00,12.05,55.46
2024-02-13 19:00:00,11.66,56.79
2024-02-13 20:00:00,10.35,66.47
2024-02-13 21:00:00,11.49,62.18
2024-02-13 22:00:00,11.62,58.74
2024-02-13 23:00:00,10.83,55.99
2024-02-14 00:00:00,11.71,50.73
2024-02-14 01:00:00,11.67,49.01
2024-02-14 02:00:00,12.95,53.98
2024-02-14 03:00:00,14.29,44.7
2024-02-14 04:00:00,16.04,45.93
2024-02-14 05:00:00,15.67,44.19
2024-02-14 06:00:00,19.01,33.93
2024-02-14 07:00:00,18.26,36.41
2024-02-14 08:00:00,19.49,38.79
2024-02-14 09:00:00,18.88,40.69
2024-02-14 10:00:00,21.43,39.05
2024-02-14 11:00:00,19.61,44.47
2024-02-14 12:00:00,20.89,50.54
2024-02-14 13:00:00,19.81,50.7
2024-02-14 14:00:00,17.79,52.02
2024-02-14 15:00:00,16.56,58.56
2024-02-14 16:00:00,14.79,59.85
2024-02-14 17:00:00,15.74,59.11
2024-02-14 18:00:00,14.54,60.8
2024-02-14 19:00:00,12.21,62.05
2024-02-14 20:00:00,12.0,54.46
2024-02-14 21:00:00,9.94,60.78
2024-02-14 22:00:00,10.94,57.27
2024-02-14 23:00:00,9.89,51.88
2024-02-15 00:00:00,13.06,52.28
2024-02-15 01:00:00,11.42,54.63
2024-02-15 02:00:00,12.82,46.04
2024-02-15 03:00:00,14.86,41.05
2024-02-15 04:00:00,15.8,39.38
2024-02-15 05:00:00,14.91,42.69
2024-02-15 06:00:00,17.65,37.36
2024-02-15 07:00:00,19.99,37.72
2024-02-15 08:00:00,20.99,38.34
2024-02-15 09:00:00,20.91,40.04
2024-02-15 10:00:00,20.14,45.58
2024-02-15 11:00:00,22.05,46.27
2024-02-15 12:00:00,21.4,49.87
2024-02-15 13:00:00,20.67,48.42
2024-02-15 14:00:00,19.28,51.91
2024-02-15 15:00:00,17.74,55.01
2024-02-15 16:00:00,15.78,56.77
2024-02-15 17:00:00,15.05,55.05
2024-02-15 18:00:00,14.96,59.69
2024-02-15 19:00:00,12.43,56.14
2024-02-15 20:00:00,11.55,58.63
2024-02-15 21:00:00,12.77,60.88
2024-02-15 22:00:00,12.59,59.3
2024-02-15 23:00:00,12.95,56.57
2024-02-16 00:00:00,11.98,49.42
2024-02-16 01:00:00,10.66,47.28
2024-02-16 02:00:00,14.23,42.25
2024-02-16 03:00:00,14.96,45.28
2024-02-16 04:00:00,15.81,37.72
2024-02-16 05:00:00,17.22,39.46
2024-02-16 06:00:00,18.7,40.0
2024-02-16 07:00:00,20.73,34.55
2024-02-16 08:00:00,21.38,35.01
2024-02-16 09:00:00,22.44,40.67
2024-02-16 10:00:00,22.26,40.45
2024-02-16 11:00:00,22.65,46.47
2024-02-16 12:00:00,22.18,44.94
2024-02-16 13:00:00,20.87,52.54
2024-02-16 14:00:00,18.79,49.64
2024-02-16 15:00:00,17.88,57.63
2024-02-16 16:00:00,16.18,58.82
2024-02-16 17:00:00,15.7,58.92
2024-02-16 18:00:00,12.95,63.38
2024-02-16 19:00:00,13.47,62.99
2024-02-16 20:00:00,13.45,65.44
2024-02-16 21:00:00,10.76,55.32
2024-02-16 22:00:00,11.65,52.3
2024-02-16 23:00:00,11.45,62.26
2024-02-17 00:00:00,12.9,53.69
2024-02-17 01:00:00,12.99,46.45
2024-02-17 02:00:00,15.11,47.41
2024-02-17 03:00:00,14.57,43.77
2024-02-17 04:00:00,15.36,40.57
2024-02-17 05:00:00,17.74,37.06
2024-02-17 06:00:00,19.67,40.31
2024-02-17 07:00:00,19.98,37.89
2024-02-17 08:00:00,20.55,36.49
2024-02-17 09:00:00,21.07,35.1
2024-02-17 10:00:00,20.81,39.96
2024-02-17 11:00:00,21.55,42.14
2024-02-17 12:00:00,20.03,46.35
2024-02-17 13:00:00,22.01,52.07
2024-02-17 14:00:00,17.95,57.1
2024-02-17 15:00:00,18.32,56.25
2024-02-17 16:00:00,16.09,60.49
2024-02-17 17:00:00,14.73,63.86
2024-02-17 18:00:00,14.01,65.82
2024-02-17 19:00:00,13.22,61.76
2024-02-17 20:00:00,12.2,60.47
2024-02-17 21:00:00,11.07,58.54
2024-02-17 22:00:00,11.4,56.54
2024-02-17 23:00:00,12.13,51.77
2024-02-18 00:00:00,12.17,51.53
2024-02-18 01:00:00,11.98,48.44
2024-02-18 02:00:00,14.79,43.43
2024-02-18 03:00:00,14.8,43.5
2024-02-18 04:00:00,15.85,40.25
2024-02-18 05:00:00,17.5,40.03
2024-02-18 06:00:00,18.85,39.15
2024-02-18 07:00:00,21.03,38.18
2024-02-18 08:00:00,22.13,31.69
2024-02-18 09:00:00,20.1,43.04
2024-02-18 10:00:00,22.3,39.3
2024-02-18 11:00:00,23.49,41.19
2024-02-18 12:00:00,21.16,48.77
2024-02-18 13:00:00,20.13,48.87
2024-02-18 14:00:00,19.09,52.93
2024-02-18 15:00:00,18.76,48.64
2024-02-18 16:00:00,17.44,55.68
2024-02-18 17:00:00,15.83,57.48
2024-02-18 18:00:00,15.27,57.24
2024-02-18 19:00:00,13.5,63.18
2024-02-18 20:00:00,13.94,59.95
2024-02-18 21:00:00,12.23,50.52
2024-02-18 22:00:00,10.83,55.37
2024-02-18 23:00:00,11.75,54.07
2024-02-19 00:00:00,12.37,50.62
2024-02-19 01:00:00,12.89,51.03
2024-02-19 02:00:00,13.57,48.61
2024-02-19 03:00:00,16.17,46.32
2024-02-19 04:00:00,17.52,35.3
2024-02-19 05:00:00,19.94,34.58
2024-02-19 06:00:00,19.1,39.63
2024-02-19 07:00:00,19.39,36.52
2024-02-19 08:00:00,20.82,39.22
2024-02-19 09:00:00,21.68,40.73
2024-02-19 10:00:00,21.34,40.59
2024-02-19 11:00:00,21.91,44.91
2024-02-19 12:00:00,21.87,46.85
2024-02-19 13:00:00,20.14,50.35
2024-02-19 14:00:00,20.74,46.16
2024-02-19 15:00:00,20.04,53.1
2024-02-19 16:00:00,19.99,51.73
2024-02-19 17:00:00,15.2,59.66
2024-02-19 18:00:00,12.88,63.31
2024-02-19 19:00:00,13.06,58.15
2024-02-19 20:00:00,12.69,57.24
2024-02-19 21:00:00,12.93,59.91
2024-02-19 22:00:00,12.8,55.14
2024-02-19 23:00:00,12.2,55.55
2024-02-20 00:00:00,13.74,52.11
2024-02-20 01:00:00,14.04,47.55
2024-02-20 02:00:00,15.29,43.69
2024-02-20 03:00:00,16.99,43.56
2024-02-20 04:00:00,18.45,40.0
2024-02-20 05:00:00,18.5,42.61
2024-02-20 06:00:00,19.98,39.85
2024-02-20 07:00:00,20.66,38.52
2024-02-20 08:00:00,20.9,38.23
2024-02-20 09:00:00,22.36,38.89
2024-02-20 10:00:00,21.95,43.75
2024-02-20 11:00:00,22.29,45.52
2024-02-20 12:00:00,23.12,51.86
2024-02-20 13:00:00,21.51,51.61
2024-02-20 14:00:00,20.13,53.64
2024-02-20 15:00:00,18.87,50.37
2024-02-20 16:00:00,17.61,58.7
2024-02-20 17:00:00,17.76,57.02
2024-02-20 18:00:00,14.82,62.66
2024-02-20 19:00:00,13.66,66.85
2024-02-20 20:00:00,14.87,63.86
2024-02-20 21:00:00,12.39,57.71
2024-02-20 22:00:00,11.75,55.67
2024-02-20 23:00:00,12.72,53.27
2024-02-21 00:00:00,13.08,52.7
2024-02-21 01:00:00,15.01,45.32
2024-02-21 02:00:00,15.67,47.1
2024-02-21 03:00:00,16.91,41.76
2024-02-21 04:00:00,19.36,44.45
2024-02-21 05:00:00,18.68,40.05
2024-02-21 06:00:00,21.04,34.8
2024-02-21 07:00:00,20.14,36.94
2024-02-21 08:00:00,22.26,37.41
2024-02-21 09:00:00,23.01,42.36
2024-02-21 10:00:00,22.62,44.88
2024-02-21 11:00:00,21.77,50.68
2024-02-21 12:00:00,22.27,43.97
2024-02-21 13:00:00,22.43,44.04
2024-02-21 14:00:00,19.08,53.17
2024-02-21 15:00:00,18.14,54.13
2024-02-21 16:00:00,17.9,55.93
2024-02-21 17:00:00,16.59,59.65
2024-02-21 18:00:00,14.95,62.63
2024-02-21 19:00:00,14.16,59.11
2024-02-21 20:00:00,13.46,64.36
2024-02-21 21:00:00,13.56,56.1
2024-02-21 22:00:00,12.48,57.82
2024-02-21 23:00:00,12.3,53.41
2024-02-22 00:00:00,13.34,47.89
2024-02-22 01:00:00,14.67,48.44
2024-02-22 02:00:00,14.34,51.16
2024-02-22 03:00:00,17.17,40.28
2024-02-22 04:00:00,17.87,42.81
2024-02-22 05:00:00,19.53,34.73
2024-02-22 06:00:00,20.36,35.81
2024-02-22 07:00:00,22.33,42.09
2024-02-22 08:00:00,21.75,39.66
2024-02-22 09:00:00,22.63,41.2
2024-02-22 10:00:00,22.23,39.46
2024-02-22 11:00:00,22.95,40.84
2024-02-22 12:00:00,21.89,46.69
2024-02-22 13:00:00,21.33,51.58
2024-02-22 14:00:00,20.14,56.61
2024-02-22 15:00:00,18.63,54.34
